baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FAM150B	12.4036122128985	-0.250372107224152	0.0657221451221783	-3.80955470578002	0.00013921730143181	0.00282857567539824
FAM151B	48.1183850559701	0.00185508172365791	0.0485862786248201	0.0381811856384953	0.969543221642446	0.982640559899721
FAM153A	641.338084961495	-0.136167136051444	0.0696702575023082	-1.95445145364839	0.0506478507380248	0.136388263194136
FAM153B	1561.47672355497	-0.117052892651107	0.0683863736552225	-1.71164058561201	0.0869629240815764	0.200709317267841
FAM153C	506.596947792386	-0.0650118063935676	0.0668815871155864	-0.972043415794136	0.331028950167581	0.500354328916304
FAM154A	0.647971058671513	-0.443955372158932	0.193342606432223	-2.29621075432518	0.0216638339403556	0.076111069535841
FAM154B	50.6294825394943	-0.00450575078228013	0.0479062375157008	-0.0940535307287159	0.925066633784914	0.957840233607739
FAM155A	1051.10472577464	-0.0049689121556809	0.031749411873862	-0.156504069285504	0.875635711942277	0.929595254129961
FAM155B	120.669900730885	0.0835030256980739	0.0325985166299363	2.56155906251852	0.0104203521637337	0.0460937017227332
FAM156B	58.5943783177038	-0.0747986176605345	0.0556388005696932	-1.34436071401003	0.178831771231945	0.330067457638003
FAM159A	7.40263819059803	0.0963418499248049	0.0677881927032177	1.42121874153803	0.155253177879817	0.299936141994076
FAM159B	0.403930066737708	-0.159980602480829	0.19710540808564	-0.811649989894338	0.416992498044183	0.584984376202342
FAM160A1	19.1629708398019	-0.369071067772785	0.110477784836651	-3.34068128102388	0.000835731014290433	0.00864719654248805
FAM160A2	514.212310871798	-0.11198925482361	0.0273700200752303	-4.09167602054337	4.28266693260813e-05	0.0013519654027146
FAM160B1	515.205340503397	-0.110813441396052	0.0386536942990365	-2.86682666186488	0.00414610030066404	0.024566175832755
FAM160B2	519.686426335386	0.02448012946854	0.0362042990260866	0.676166370488243	0.498935021484825	0.660029223521373
FAM161A	284.660610809002	0.0254578704606995	0.0303497686317183	0.838815964945897	0.40157259041455	0.571018606997084
FAM161B	313.072517148846	-0.14803116119421	0.0331073152664873	-4.47125235020351	7.77628736534673e-06	0.000426553140307425
FAM162A	1211.8986957515	-0.0309147678654698	0.0356550852369669	-0.867050735119757	0.385914211793886	0.556660774415301
FAM162B	74.2891329911215	-0.152419987558139	0.049433700859439	-3.08332139629873	0.0020470394464693	0.0156978940914865
FAM163A	46.1980268076361	-0.240820787942664	0.0715523484452606	-3.36565875439992	0.000763611118233195	0.00821486299819957
FAM163B	431.215960442001	-0.252829754603894	0.0847036822323577	-2.98487324211402	0.00283695858606694	0.019120598498142
FAM166A	3.66047760476276	0.141317941842665	0.0929681743069639	1.52006794686598	0.128493899483237	0.262998095192582
FAM166B	12.8622884998676	0.117510034150753	0.0633151408321504	1.85595471488052	0.0634600130960263	0.160137665545607
FAM167A	807.329137190789	0.0551876173370897	0.0476619204337676	1.15789747527652	0.246905877969088	0.410901264747672
FAM167B	40.6402323305322	0.381047083072882	0.0847641684511711	4.49537923907537	6.94460624911027e-06	0.000402531675261973
FAM168A	4276.32664181466	-0.0510249588069796	0.031419134773597	-1.624009036998	0.104373879860931	0.226878679527128
FAM168B	3824.70693313161	-0.0428082418056603	0.0223710734578223	-1.91355331635604	0.0556772548727712	0.145876088253539
FAM169A	1059.19850377079	-0.136029082466529	0.0532851225177677	-2.5528529548031	0.0106844593291943	0.04690563374624
FAM169B	3.92427645659446	0.27810360720992	0.0922870358463273	3.01346342592482	0.00258284171498011	0.0181224747085783
FAM170A	0.994183331588315	0.21143484048313	0.14245701373921	1.48420098760595	0.137755607881492	0.276132597755511
FAM170B	0.49623815223713	0.027387550583241	0.182242997755397	0.150280399908698	0.880543395977947	0.932517880649265
FAM171A1	2777.93002330993	0.065639317414026	0.017335361217645	3.78644070867208	0.000152820539025434	0.00297587950769641
FAM171A2	1299.34107019347	0.0790446827441791	0.0648610912716222	1.21867642363832	0.222967029757722	0.384539913695998
FAM171B	3545.28322227268	-0.0834793684250059	0.054244137528855	-1.53895650715433	0.123814914535724	0.256219257769389
FAM172A	507.355101455537	-0.066221862333913	0.0339895159686703	-1.94830259998267	0.0513787662452945	0.137903886912994
FAM173A	850.605038828764	0.00617345733529984	0.0780621219215104	0.0790839037338378	0.936965886369994	0.964342049805711
FAM173B	208.420227786781	0.00317404329278159	0.0359040283660333	0.0884035423664151	0.929555945920306	0.96060470210858
FAM174A	382.859164265032	-0.0763335244621388	0.0322313053320065	-2.3683038485673	0.0178698532534476	0.0664740130361666
FAM174B	339.536345748515	-0.0205117389128442	0.0313829884401136	-0.653594190113081	0.51337328831159	0.672126432059983
FAM175A	46.1790006782159	-0.0492222347384499	0.0361255826944263	-1.36253123319293	0.173030294209268	0.323020886870318
FAM175B	321.281986481899	-0.0469322054019172	0.0217885678239364	-2.15398303280671	0.0312415025448604	0.0974718793996303
FAM177A1	717.724569333991	-0.0103881118342685	0.0286357326493848	-0.362767454266329	0.71677860579613	0.830741243311879
FAM177B	6.66574330464941	-0.0128157920272487	0.0908995496271462	-0.140988509622069	0.887879019662361	0.9373678904586
FAM178A	751.515954920411	-0.041994208824678	0.029478021590949	-1.42459386886303	0.154274633358327	0.298394502114708
FAM178B	90.3259195252911	0.155406214750595	0.0468681103671735	3.31581993669285	0.000913746826984739	0.0091750557696828
FAM179A	193.622215196322	0.126283070743704	0.0718082215542716	1.75861576864511	0.0786427928209842	0.186834577433924
FAM179B	793.816642518873	-0.0950511482915219	0.036986298268631	-2.56990163225221	0.0101727395956383	0.0453689526330436
FAM180A	2.57631183436601	0.028763170406228	0.0954495256098452	0.301344299224691	0.763151963980188	0.860964157816734
FAM180B	5.94485600978309	-0.105052946899489	0.0902276044839941	-1.16431049566571	0.244298204660916	0.408168532245091
FAM181A	181.631436284553	0.284439888395341	0.0602382531940877	4.72191461925158	2.33634765585352e-06	0.000191901617173448
FAM181B	852.227696778073	0.297563548437106	0.0566016867303397	5.25714984174855	1.46305103358092e-07	2.59135379197722e-05
FAM182B	164.068969429481	0.00378647678812779	0.0601066273968626	0.0629959948197897	0.949769693658988	0.971462639700129
FAM183A	1.07446535899939	-0.101083341398476	0.126440869580916	-0.799451488537791	0.424028665161841	0.590525769540026
FAM184A	546.921887101726	0.000203774510336735	0.0275265417935963	0.0074028373002576	0.994093444360549	0.997085102390918
FAM184B	142.454368101231	-0.0030132366660556	0.0342127397417207	-0.0880735272533906	0.929818236788994	0.96060470210858
FAM185A	115.799701499711	-0.0783514960177679	0.0331226048176483	-2.36549922474759	0.018005780992216	0.0667840189671012
FAM186B	2.55173753751155	-0.183168943316626	0.0975082250642243	-1.8784973595405	0.0603131579396885	0.154577553962377
FAM187B	1.14405073257653	0.265537525415976	0.138924401918053	1.91138145458857	0.0559555781916557	0.146417558083122
FAM188A	552.566015052913	-0.142060667210793	0.036758477718857	-3.86470485250579	0.000111223609932141	0.00249185421947082
FAM188B	27.0994916731807	0.063712008187593	0.0609951406571002	1.04454236028025	0.296234531390602	0.463235645901879
FAM189A1	700.192624477972	-0.000546936771726302	0.0330833260948908	-0.0165320974728345	0.98680989550326	0.992767301269345
FAM189A2	438.352844824756	0.0359455249016199	0.0547659546966727	0.656348001248369	0.511600239214103	0.67069166004687
FAM189B	913.704211828577	0.0687947579994456	0.0343108385128938	2.00504449850717	0.04495829008407	0.125571655994684
FAM192A	1681.77914391936	-0.00323762901239011	0.016773319501707	-0.19302255657031	0.846941302681284	0.913162047229395
FAM193A	906.436598914865	0.0468400246200891	0.0287835581525306	1.62731877594401	0.103669412200671	0.225857269999978
FAM193B	1228.41709715645	0.0771763052196007	0.039470354941182	1.95529797830821	0.0505479096905718	0.136219790514187
FAM194A	5.87781230564373	-0.0479146973488788	0.0711366511305474	-0.673558518532838	0.500592033037437	0.66151433660479
FAM194B	1.36216269404721	-0.221583192234738	0.109947295801444	-2.01535827343039	0.0438671231643262	0.123601977562867
FAM195A	717.701869479345	0.197993631520761	0.0566129696174168	3.497319304371	0.000469958963843684	0.00603322874249992
FAM195B	54.0394166460081	0.131733222147601	0.0615508269872556	2.14023480423549	0.0323357957815669	0.0997698657895016
FAM196A	51.206958040521	-0.216321703968506	0.050323191625525	-4.29864833650142	1.71842874705861e-05	0.000737180411269129
FAM196B	38.4513153529344	-0.232341606769175	0.0855793533976937	-2.71492594352129	0.00662905924190043	0.0337237023744827
FAM198A	123.42904754957	0.00589061471699132	0.0471811210890306	0.124851096816368	0.900641434419993	0.944798541246468
FAM198B	970.575005561378	-0.0988024672239523	0.0578546184803574	-1.70777147648977	0.0876787536095078	0.201666951400979
FAM199X	1618.37720636194	-0.132002829993774	0.0500959932339463	-2.63499776074557	0.00841378382174002	0.0398087052728846
FAM19A1	280.660597142771	-0.127475732621377	0.0412047614929592	-3.09371363897251	0.00197668178003039	0.0153347680974515
FAM19A2	660.595865626531	-0.131015499749635	0.0558729649346009	-2.34488182080525	0.0190331113466889	0.0696500955974377
FAM19A3	7.7231150768396	0.271443482694914	0.0629407388165197	4.31268345111433	1.61284958310241e-05	0.000705866063756261
FAM19A4	30.7230090687595	-0.0826587392068853	0.048855814385817	-1.69189154343278	0.0906666546825407	0.205905295679812
FAM19A5	2352.3712281376	0.077550657132974	0.0272341486568079	2.84755209756073	0.00440568824621033	0.025734743173263
FAM200A	175.672158917004	-0.0425116600304715	0.021291903246736	-1.9966115540652	0.0458673967417126	0.127473998224923
FAM200B	741.902185384842	-0.000573971714590429	0.0298436076788796	-0.0192326517881627	0.984655510055508	0.991866587897239
FAM203A	14.853553372627	0.0488686714663422	0.0455271913381851	1.07339526181916	0.283093809528691	0.449665366413871
FAM204A	727.565746729882	-0.0142178635779844	0.0222093472769651	-0.640174760684246	0.522058989532484	0.679432640897516
FAM205CP	0.79707932544306	-0.193068823134624	0.162029042822248	-1.19156923827802	0.233430192843048	0.395849185143137
FAM206A	319.941931558206	-0.0446386190912393	0.0318472989363766	-1.40164536968792	0.161021171674927	0.307276549643986
FAM207A	213.284797099722	-0.00682104375046373	0.0415208485599028	-0.164279969871591	0.869510749189683	0.925871884628065
FAM208A	1135.51212563336	-0.0275775436797218	0.0338170064236841	-0.815493344804392	0.41478997251455	0.582989095164022
FAM208B	675.665404646264	-0.109786046829433	0.0481999931874169	-2.27771913582124	0.0227433168735748	0.0787274810487437
FAM209A	2.60457210257323	0.114970214914251	0.0878550703919677	1.30863494162953	0.190658038989619	0.344376703880052
FAM209B	4.28445437146479	0.0896974663149498	0.0804183729620258	1.1153852410979	0.264685371352015	0.429760368268856
FAM20A	29.3955437642944	-0.00947301924758897	0.0641915894444462	-0.147574149971583	0.882678857028037	0.933982982547952
FAM20B	1495.24137290591	-0.133998835018225	0.0300734542275298	-4.45571812284737	8.36128338016126e-06	0.000444507368900536
FAM20C	837.6214238399	0.0300493944628545	0.0394799577349295	0.761130360488421	0.446579208042781	0.612024691965004
FAM210A	192.07800943222	-0.0716887332038206	0.0235070939262933	-3.04966379207065	0.00229097672034907	0.0168607225577075
FAM210B	909.834725947821	-0.0127128221931862	0.0276148766515703	-0.46036136078353	0.645256864309265	0.77670620450963
FAM211A	207.478302295705	-0.0426366740995848	0.0256134657365273	-1.66461948328924	0.0959886957824279	0.21473861967281
FAM211B	316.139312572274	0.128932612419445	0.0438019853458085	2.94353352711176	0.00324488674455484	0.0208904651448291
FAM212A	75.6968069247288	0.0945857906059392	0.0439077066962048	2.15419564634458	0.0312248321504841	0.0974707431556269
FAM212B	1020.5235532475	0.00695948254930824	0.032718803887733	0.212705897599071	0.831556366412451	0.903602457910204
FAM213A	3609.20585035261	0.0132169959665935	0.0303693538413512	0.435208336523682	0.663411212009083	0.790320299376506
FAM213B	1412.47348835797	0.0159087519669954	0.0288459558700105	0.551507186611725	0.581286041545106	0.728752053386736
FAM214A	497.291099187383	-0.0296160021552418	0.0261830478625507	-1.13111362400255	0.258007270728631	0.422770775504942
FAM214B	732.277181099473	0.0469754855853978	0.0237573551886997	1.97730282736783	0.048007410283233	0.131379759029998
FAM216A	426.593221303315	-0.0528996662819992	0.0395398069138553	-1.33788377867527	0.180934325786048	0.33267269257352
FAM216B	1.22371757777973	-0.272890142502808	0.156170720145841	-1.74738351880538	0.0805708343960866	0.190293422038509
FAM217A	0.914161850819146	-0.412296617132962	0.137276119920735	-3.00341106210627	0.00266971567299984	0.0184495642804823
FAM217B	1609.18324062008	-0.0819208871097261	0.0246525588448908	-3.32301760742797	0.000890492934778303	0.00900416164098178
FAM218A	43.1885960348154	-0.0728508586619802	0.0390977935782377	-1.86329846251298	0.0624202863489198	0.158435982771555
FAM219A	2786.14095994232	0.0167546946355319	0.0202747424934437	0.826382610824771	0.408587084515222	0.577407134202333
FAM219B	1679.56380301872	0.0517790357679181	0.0266438034334826	1.9433800394597	0.0519702571729119	0.138953595529203
FAM21A	249.463153556176	-0.0351128432397576	0.0437249675947728	-0.803038748139751	0.421952338811418	0.588891607661515
FAM21C	314.308001085777	-0.0315169791341636	0.0361213052441221	-0.872531568866611	0.382918453903145	0.55376833482939
FAM220A	453.801115768502	-0.0419766224173415	0.0331619435369154	-1.26580706497536	0.205582165085954	0.362825305815139
FAM221A	220.245431338004	0.00848221388322768	0.0342380321027522	0.247742447865333	0.804333686775792	0.886541027945985
FAM221B	0.762702556805667	0.0187383652954131	0.153790813302369	0.121843203069429	0.903023197726351	0.945980116041791
FAM222A	357.24846458188	0.0948102924633478	0.0451232350223645	2.1011412948641	0.0356285648580512	0.106516932474536
FAM222B	539.305827645137	0.0268079775793087	0.0231633110260215	1.15734652741108	0.247130811398525	0.411157155836405
FAM227A	175.368771352655	-0.000180995119940397	0.0526709930880323	-0.00343633391604917	0.997258207618648	0.998464436918634
FAM227B	48.9915293092612	-0.0137454367107003	0.0496186131638756	-0.277021783444515	0.781763379693832	0.873210952144484
FAM228A	34.4729967704311	-0.0107262402861008	0.0550486645786622	-0.194850145197864	0.845510264377447	0.912140578395613
FAM228B	402.368189935392	0.00446436498138226	0.0520110273531744	0.0858349701702207	0.931597606876876	0.96143178528698
FAM229A	232.447852517454	0.232328572950574	0.062113281958617	3.74040085509188	0.000183727008202746	0.00336584543266572
FAM229B	633.34637675124	0.0370877777011231	0.0360200749496943	1.02964188033812	0.303178147809465	0.471206308738369
FAM231A	0.304077980880011	-0.00496142332600197	0.212416413279323	-0.0233570619586623	0.981365455246131	0.989916164942288
FAM24B	1.82832093591871	-0.122436230246393	0.116040000546334	-1.05512090373962	0.291370032810502	0.458399967196696
FAM26D	0.543366968750291	-0.182809956410387	0.177144702128927	-1.03198094108023	0.302081045943202	0.469939803992997
FAM26E	27.5068789505783	-0.0727937325807016	0.0694230073266553	-1.04855343183544	0.294383698242176	0.461293529281483
FAM26F	22.1578846116475	0.0731436368033932	0.0615314478024137	1.18871958024241	0.234550032968954	0.397087684027052
FAM32A	1080.63089825504	0.0323280532081103	0.0279867875672914	1.15511839757888	0.248041945269281	0.41196118384877
FAM35A	216.819564378918	0.0226466224349426	0.028787980861902	0.786669358423575	0.431475445833307	0.598232076138963
FAM3A	1016.35104655455	0.0742051764637097	0.0378685826582754	1.95954459487788	0.050049042668222	0.13527759801668
FAM3B	1.92378650687925	-0.179957586238251	0.117413860845258	-1.53267753008668	0.125355328212963	0.258511803100768
FAM3C	1508.03551047348	-0.121241107303722	0.0437279054662884	-2.7726255353619	0.00556060671714302	0.0300127296838386
FAM3D	1.76486604045602	-0.0799114600452671	0.130251195231077	-0.61351805565774	0.539533847821996	0.694906444456229
FAM43A	240.79002128131	0.0409307475577191	0.0471970650531991	0.867230780379737	0.385815574407327	0.556611147927527
FAM43B	357.595976925841	0.142694848846386	0.0409940563726489	3.48086677613079	0.000499794016968242	0.00624653726346497
FAM45A	425.872213952538	0.0272374059107354	0.0189445663714542	1.43774237829887	0.150507164066919	0.293577902132107
FAM46A	85.4251899446526	0.0793942743835158	0.0547481628484744	1.45017239397154	0.147010451249383	0.28860856581044
FAM46B	17.9131205787604	0.145454641388541	0.0498248948988064	2.91931657224681	0.0035079977593383	0.0219203898190701
FAM46C	21.632131322866	-0.170712102647629	0.0662537783493356	-2.57663950495799	0.00997659382635236	0.0448054800737271
FAM47C	0.766246256036049	-0.19245162288698	0.142751165456934	-1.34816148275189	0.177606450035741	0.328470535222434
FAM47E	146.21442183424	-0.113370670547156	0.036011635036586	-3.14816781942774	0.00164297339581006	0.0136830235092668
FAM47E-STBD1	9.98416568648592	-0.297080679677675	0.0771393651461864	-3.85122017940748	0.000117530769589715	0.00257803717387187
FAM49A	1920.42330183501	-0.145307253854081	0.0358230400477625	-4.05625133043831	4.98665998880787e-05	0.00149006559079361
FAM49B	1328.32624125823	-0.116929351631242	0.0340513143737363	-3.43391595249051	0.000594928633847096	0.00693040256858673
FAM50A	1513.85010809918	0.12201906022369	0.0501796618581563	2.43164373184905	0.0150304834521294	0.0590553862409553
FAM50B	368.435035333736	-0.0306279408633258	0.0351563879700245	-0.871191343360991	0.383649685766974	0.554501935120293
FAM53A	29.191745522296	0.0680502507027555	0.0511804702789323	1.32961362667993	0.183645606073319	0.336017947514431
FAM53B	1162.80686255798	0.115642265106841	0.0313738467747885	3.68594472768856	0.000227855803707534	0.00379708551351468
FAM53C	1339.4486633387	0.0528471339579032	0.0188084445945651	2.80975567608466	0.00495791217088378	0.027897914231684
FAM57A	143.04174334501	-0.00778015695395867	0.0314199363955184	-0.247618481973388	0.804429609441685	0.886541027945985
FAM57B	1014.73839494347	0.0596350656673061	0.0479585609137398	1.24347070744196	0.21369442873695	0.373259534332436
FAM60A	40.1787751036219	0.00218926890353784	0.0713625737883151	0.0306781102098691	0.975526248466517	0.986288145094457
FAM63A	468.031915824247	0.196294756805025	0.0419566308747846	4.67851571282849	2.88959030467149e-06	0.000222332892164775
FAM63B	1810.5995221539	0.0617861817236426	0.0333644983841031	1.85185405793727	0.0640467826075495	0.161313005285778
FAM64A	1.42331548410146	-0.0104946217741456	0.130753135869633	-0.0802628686826237	0.936028189400983	0.963777599245986
FAM65A	2286.49942326032	-0.00375120655632089	0.0274821558795914	-0.136496080320488	0.891429123002585	0.939342015611224
FAM65B	572.101894229772	-0.0775567817985762	0.0335208476812543	-2.31368796326556	0.0206848446264694	0.0739457595341049
FAM65C	194.66262216978	0.426149544673455	0.0782848783360583	5.44357420910967	5.22219631393671e-08	1.13132355396046e-05
FAM69A	651.346449715302	-0.0589850106026028	0.0348752084263891	-1.69131636093594	0.0907763968940555	0.206061730240862
FAM69B	803.91184248806	0.0613035805471225	0.0382958025186298	1.60079111848616	0.109423191399888	0.234803968960404
FAM69C	250.131157401106	0.0327028985304228	0.0430995558857912	0.758775765974983	0.447986704764839	0.613621213903991
FAM71A	0.227031917069929	-0.11006896310922	0.269012584800334	-0.409159159564653	0.682422863510507	0.804872602608064
FAM71D	6.34801614302932	0.0209109317236499	0.0830938973553717	0.251654241637254	0.801308328714558	0.885319872929816
FAM71E1	113.788250009467	-0.0164103420417894	0.0388201667307555	-0.422727242662465	0.672494276884392	0.797375965679869
FAM71F1	7.71829184613873	-0.0124865381055114	0.0700413347139341	-0.17827384581561	0.858507917797279	0.920192818287342
FAM71F2	86.5490764120155	0.0349961487625478	0.0640235048206333	0.546614073387456	0.584643898350353	0.732008626087991
FAM72A	11.7841653418456	-0.0574607753144033	0.0464324731369465	-1.23751270247721	0.215896801475824	0.376277902893956
FAM72B	11.27493569079	-0.0336421607091094	0.0481238149638134	-0.699075098979716	0.484505099347799	0.647653561116014
FAM72D	5.47934665491267	-0.0945368195160746	0.0660006075686056	-1.43236286753582	0.152039999651348	0.295868541877106
FAM73A	705.747427966772	-0.250282438221698	0.0554195756412574	-4.51613776045182	6.29777027968773e-06	0.000378981446934959
FAM73B	1060.96510874998	0.0631888573820199	0.0311116960828306	2.03103222703733	0.0422517255462392	0.120359082091038
FAM76A	283.396429011803	-0.0171850863570088	0.0244726118838716	-0.702217092256278	0.482543787886754	0.646088256170065
FAM76B	218.802022641938	-0.0236969513730004	0.0309793695015029	-0.764926845004087	0.44431510746713	0.609596669372453
FAM78A	331.261296917666	0.0400588292117398	0.028723091072944	1.39465592717748	0.163119621242328	0.310185007214263
FAM78B	92.7734957365134	-0.202281214556177	0.0707310583168361	-2.85986410170861	0.00423822585101534	0.0249356423953081
FAM81A	1015.01989538416	-0.146944233270482	0.0415053566571923	-3.54036792128176	0.000399569577026774	0.00541857616545464
FAM81B	3.53994592583142	0.284750916954288	0.105362404742986	2.70258559159588	0.00688024676655389	0.0345727911600885
FAM83A	1.27362006103423	0.0991234328785171	0.123957919724866	0.799653891405476	0.423911354399684	0.590525769540026
FAM83C	0.228728313273167	0.0732642366362928	0.296663248652687	0.246960946355932	0.804938448341273	0.886697878470418
FAM83D	35.3513503301631	-0.041429267225109	0.0500860150511973	-0.8271623762194	0.408145033471192	0.576915887612489
FAM83E	4.50627183973278	0.219008031149828	0.087675420271387	2.49794104746712	0.0124916965655813	0.052029222104804
FAM83F	5.87738397230214	0.000796224625208856	0.0705921548524426	0.0112792225548744	0.991000673283027	0.995510827479067
FAM83G	30.2439732614013	0.0761811807579757	0.0496805454070308	1.53342078139091	0.125172211625835	0.258257095200874
FAM83H	221.271800840671	-0.114324919490458	0.0513729768319854	-2.22539020591227	0.0260550544588743	0.0863403726246177
FAM84A	1147.21593364018	-0.188996183479957	0.0434741037144342	-4.34732788791703	1.37806131235365e-05	0.000635190973521308
FAM84B	255.157137069725	0.157443753345314	0.0459845652518578	3.42383911825617	0.000617431619851982	0.00709125739142128
FAM86A	88.3455618996671	0.0274652282283575	0.0252779685000744	1.08652830342267	0.277245325828741	0.443643094690195
FAM86B1	23.1055302038411	-0.0864532053412659	0.0688438838578758	-1.25578628770776	0.209193464474401	0.367291250410885
FAM86B2	4.19171286331197	-0.0428943871904804	0.0829023273079159	-0.51740872160515	0.604870872671639	0.746378007209368
FAM86C1	40.2020210214731	0.00435037140977083	0.0293591985748632	0.148177457864791	0.882202721434242	0.933764221642656
FAM89A	128.182821637921	0.183827186820832	0.0607019019753191	3.02835958740758	0.00245885313688581	0.0175223617250691
FAM89B	124.821076541023	0.177399275286251	0.0789645905841338	2.24656740412323	0.0246676872995285	0.0832390359400562
FAM8A1	975.50037576211	-0.0805780204831376	0.0374089717703285	-2.15397581569054	0.0312420685514365	0.0974718793996303
FAM90A1	24.8994725095526	-0.0231754710183063	0.0527645177119216	-0.439224539961445	0.660498845352387	0.788388736451332
FAM91A1	548.762681289913	-0.0830995316228049	0.0336857267699202	-2.46690630100963	0.0136286014821997	0.0552637557997198
FAM92A1	477.013507309985	-0.0150746595734085	0.0283553250972936	-0.531634164718051	0.594979397494219	0.738864140009481
FAM92B	1.09331230256774	-0.0437671726006467	0.14447012045076	-0.302949651208769	0.761928231999948	0.860315211987171
FAM96A	255.797367121186	0.0344212323782313	0.0347423235594307	0.990757924390113	0.32180379919302	0.490776279814698
FAM96B	996.419625463744	0.0924873127519534	0.0479682036184413	1.92809623407279	0.0538431573266072	0.142271041260471
FAM98A	847.328739103071	-0.0418290315842384	0.0293190194977796	-1.42668589539313	0.153670452972324	0.297671020505571
FAM98B	723.397869864847	-0.0637775166968487	0.0329832399895821	-1.93363407345649	0.0531581348068616	0.141106392148525
FAM98C	759.880409411528	0.00964977831913758	0.0517341684113053	0.186526209185743	0.852032127539876	0.91678971613893
FAM9B	0.70656770426761	-0.172661372111604	0.152270149229233	-1.13391477571664	0.256830298547764	0.421548054184231
FAM9C	1.09004437992143	-0.164823726733098	0.132610976715713	-1.24291164136768	0.213900395368605	0.373474486412785
FAN1	768.752982614784	0.0134758705641724	0.0217405794873071	0.61984872905711	0.535357383544256	0.691118328448014
FANCA	125.550554361832	-0.0536095001681608	0.0479776350788885	-1.11738521667464	0.26382965329725	0.428973798789253
FANCB	21.0942388359843	-0.0789882524382874	0.129495658553229	-0.609968344273251	0.541882777451294	0.697051170192859
FANCC	93.0079439285726	0.296128362653847	0.0466347194055946	6.3499548496977	2.15378131527017e-10	1.09785835220433e-07
FANCD2	37.3696290342132	-0.108136600855918	0.0441802030174791	-2.44762571175003	0.0143800950872074	0.0573450133355711
FANCE	71.3910141811411	0.154409338359321	0.0294209359169639	5.24828097906601	1.53525019426341e-07	2.63439813037418e-05
FANCF	137.730308203995	-0.0434816332684787	0.0272765684603825	-1.59410203419221	0.110913183393128	0.237108225161748
FANCG	253.264486473202	0.0518286352927442	0.0401854719202126	1.28973563868178	0.197142461188895	0.352461757735723
FANCI	108.875589663432	-0.0295507078076954	0.0269449628387185	-1.09670620013744	0.272769845229296	0.438776145133556
FANCL	366.557204395669	0.0218733559742229	0.0353177098040225	0.619331097503147	0.535698262182224	0.691456511646691
FANCM	87.2385678741031	-0.142714761127867	0.0560648750539103	-2.54552892502902	0.0109112323669108	0.0474655040539485
FANK1	60.8732757980077	0.00504942086892046	0.0280119321353479	0.180259642373925	0.856948737351372	0.919500901872005
FAP	60.9696460340948	0.0605233440091838	0.0448242858186804	1.3502355453918	0.17694043977962	0.327938697660206
FAR1	1108.31117375911	-0.0968656052101802	0.0320646340481274	-3.0209484089165	0.00251984290642621	0.0178469135313742
FAR2	265.868247787492	-0.208852647676181	0.0576620915393248	-3.62200957510787	0.000292323298526035	0.00439397665807001
FARP1	2404.51212890235	-0.026985386984519	0.0271811339361855	-0.992798425844703	0.320808197234268	0.489947732311165
FARP2	609.057812126096	0.0237957462692164	0.0248939537956841	0.955884567976577	0.339130556386247	0.509463043449515
FARS2	165.412930989004	-0.0752302456096888	0.0289169981704504	-2.60159250162297	0.00927920370391886	0.0424882112001632
FARSA	1284.17568308786	-0.0457996767911981	0.0319767858827095	-1.43227893382377	0.152064009507319	0.295882042076046
FARSB	793.122552462076	-0.0914245741926194	0.0343714101222085	-2.65990175752338	0.00781634469954592	0.0378288383099219
FAS	121.457037651252	-0.0971417302009378	0.0621337657374617	-1.56342898338719	0.117951727392619	0.247613160774034
FASLG	0.398389359174567	-0.111035344407838	0.206402583198051	-0.537955207185055	0.590607973020612	0.735702348912544
FASN	5249.18378393645	-0.0593836386248955	0.0629647921444307	-0.943124508196252	0.345617221239025	0.515880807966027
FASTK	1764.30245281448	0.136204713975071	0.0466423875572478	2.92019172062958	0.00349816106019415	0.0218981248947038
FASTKD1	456.442453812076	0.0225595275977047	0.0254585362108363	0.886128228696133	0.375548433114969	0.546300981560813
FASTKD2	352.932290280669	-0.123625205353485	0.0381243867298685	-3.24268049816605	0.00118410917093834	0.0109566449767925
FASTKD3	104.94479413391	-0.042732702366449	0.0357613944219645	-1.19493948871867	0.232110672998509	0.394383340562467
FASTKD5	261.857623880305	-0.043974033943416	0.0283956000998117	-1.54862139869718	0.121472758807749	0.25258240302197
FAT1	1164.66689193974	-0.0324082913306398	0.073715201214534	-0.439641902846086	0.660196486690821	0.788115808709093
FAT2	1.86923757696676	-0.249079619187603	0.276736995059488	-0.900058986092772	0.368088860868276	0.538659803065785
FAT3	1618.79489219633	-0.393150233113562	0.100675008756207	-3.90514227881131	9.41699638983188e-05	0.00222351450180077
FAT4	170.151901119824	-0.169425503676462	0.0751291974883491	-2.25512196776408	0.0241256741161197	0.082161929280108
FATE1	16.0413534662707	0.0725898946036312	0.0734609278827568	0.988142903932337	0.323082666156395	0.492077132187053
FAU	1848.06674804512	0.135715752808777	0.0636983186601196	2.13060180650806	0.0331219606205202	0.101311360536471
FAXC	798.390734516975	-0.170750441337841	0.0564983593988428	-3.0222194618511	0.00250928552397445	0.0178012392206309
FAXDC2	1013.88908680471	0.00205369712352072	0.0388529954430951	0.052858141311874	0.957844936137309	0.976322448285344
FBF1	202.359644463243	0.129254266865069	0.0460464817852382	2.80703892792317	0.00499991991468892	0.0280614028631715
FBL	781.089937860802	0.15234768823116	0.0433091170943236	3.51768169042466	0.000435334215819255	0.00574621271467137
